tax_id	species	genus	family	order	class	phylum	superkingdom
20974	Tsukamurellainchonensis	Tsukamurella	Tsukamurellaceae	Actinomycetales	Actinobacteria	Actinobacteria	Bacteria
247201	NA	Mycobacterium	Mycobacteriaceae	Actinomycetales	Actinobacteria	Actinobacteria	Bacteria
579213	NA	Mycobacterium	Mycobacteriaceae	Actinomycetales	Actinobacteria	Actinobacteria	Bacteria
101464	NA	Mycobacterium	Mycobacteriaceae	Actinomycetales	Actinobacteria	Actinobacteria	Bacteria
13034	NA	Mycobacterium	Mycobacteriaceae	Actinomycetales	Actinobacteria	Actinobacteria	Bacteria
309862	NA	Mycobacterium	Mycobacteriaceae	Actinomycetales	Actinobacteria	Actinobacteria	Bacteria
300187	NA	Mycobacterium	Mycobacteriaceae	Actinomycetales	Actinobacteria	Actinobacteria	Bacteria
354851	NA	Mycobacterium	Mycobacteriaceae	Actinomycetales	Actinobacteria	Actinobacteria	Bacteria
204251	NA	Mycobacterium	Mycobacteriaceae	Actinomycetales	Actinobacteria	Actinobacteria	Bacteria
407296	NA	Mycobacterium	Mycobacteriaceae	Actinomycetales	Actinobacteria	Actinobacteria	Bacteria
181609	NA	NA	NA	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
86784	Scardoviainopinata	Scardovia	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
469868	Bifidobacteriumdentium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
326977	Bifidobacteriumadolescentis	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
469873	Bifidobacteriumpseudocatenulatum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
471180	NA	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
12622	Bifidobacteriumsubtile	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
131391	Bifidobacteriumpseudolongum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
533785	NA	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
471185	Bifidobacteriumanimalis	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
591285	Bifidobacteriumlongum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
292521	NA	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
469852	Bifidobacteriumbifidum	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinobacteria	Actinobacteria	Bacteria
542335	NA	NA	SHA-116	PBS-18	WWE1	Spirochaetes	Bacteria
335847	NA	W22	SHA-4	PBS-18	WWE1	Spirochaetes	Bacteria
227609	NA	Zplanct13	SHA-4	PBS-18	WWE1	Spirochaetes	Bacteria
108434	Treponemadenticola	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
236512	NA	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
251512	NA	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
3838	Treponemasocranskii	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
38741	Treponemalecithinolyticum	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
3861	NA	Treponema	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
519715	NA	SA-8	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
63216	NA	TM3	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
3801	NA	TM3	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
149144	NA	TM3	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
221514	NA	TM3	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
212910	NA	TM3	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
100167	NA	TM3	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
101310	NA	KSA2	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
342035	NA	Spirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
251576	NA	Spirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
242567	NA	Spirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetes	Spirochaetes	Bacteria
550451	NA	SJA-88	Leptospiraceae	Leptospirales	Leptospirae	Spirochaetes	Bacteria
143845	NA	SJA-88	Leptospiraceae	Leptospirales	Leptospirae	Spirochaetes	Bacteria
88155	NA	NA	Leptospiraceae	Leptospirales	Leptospirae	Spirochaetes	Bacteria
114294	NA	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
192132	Bilophilawadsworthia	Bilophila	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
51535	NA	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
245878	Desulfovibriocavernae	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria
203274	NA	NA	NA	NA	VHS-B5-50	SBR1093	Bacteria
31235	NA	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
73887	NA	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
70628	NA	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
74391	NA	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
59574	NA	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
529857	Leptotrichiabuccalis	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
484462	NA	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
237034	NA	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
74059	NA	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
566658	NA	Leptotrichia	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
110394	NA	Propionigenium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
591820	NA	u114	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
64396	NA	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
518865	NA	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
374052	NA	Fusobacterium	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
332164	NA	J2-29	Fusobacteriaceae	Fusobacteriales	Fusobacteria	Fusobacteria	Bacteria
357591	NA	NA	NA	RF39	Mollicutes	Tenericutes	Bacteria
357766	NA	NA	NA	RF39	Mollicutes	Tenericutes	Bacteria
562962	NA	NA	NA	RF39	Mollicutes	Tenericutes	Bacteria
233848	NA	NA	NA	RF39	Mollicutes	Tenericutes	Bacteria
60702	NA	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria
15912	NA	Mycoplasma	Mycoplasmataceae	Mycoplasmatales	Mollicutes	Tenericutes	Bacteria
274442	NA	Acholeplasma	Acholeplasmataceae	Acholeplasmatales	Mollicutes	Tenericutes	Bacteria
287510	NA	Catenibacterium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
233953	NA	Coprobacillus	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
191700	NA	Coprobacillus	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
542934	NA	Clostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
190872	NA	Clostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
136526	NA	Clostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
470139	Clostridiumramosum	Clostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
360238	NA	Clostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
15716	Clostridiumspiroforme	Clostridium	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
565289	NA	NA	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
470369	Eubacteriumbiforme	NA	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
362383	Clostridiuminnocuum	NA	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
572915	Eubacteriumcylindroides	NA	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
532556	Bulleidiaextructa	Bulleidia	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
19191	Solobacteriummoorei	Bulleidia	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
470522	Holdemaniafiliformis	Holdemania	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichi	Tenericutes	Bacteria
360268	NA	NA	NA	NA	ML615J-28	Tenericutes	Bacteria
385423	NA	NA	NA	NA	Chloroplast	Cyanobacteria	Bacteria
303568	NA	NA	NA	NA	Chloroplast	Cyanobacteria	Bacteria
354744	NA	NA	Mamiellaceae	Chlorophyta	Chloroplast	Cyanobacteria	Bacteria
577338	NA	NA	NA	NA	Chloroplast	Cyanobacteria	Bacteria
522238	NA	NA	NA	NA	Chloroplast	Cyanobacteria	Bacteria
3536	NA	NA	NA	Streptophyta	Chloroplast	Cyanobacteria	Bacteria
3549	NA	NA	NA	Streptophyta	Chloroplast	Cyanobacteria	Bacteria
50506	NA	NA	NA	Streptophyta	Chloroplast	Cyanobacteria	Bacteria
589524	NA	NA	NA	Streptophyta	Chloroplast	Cyanobacteria	Bacteria
245980	NA	NA	NA	Streptophyta	Chloroplast	Cyanobacteria	Bacteria
60254	NA	NA	NA	Streptophyta	Chloroplast	Cyanobacteria	Bacteria
330861	NA	NA	NA	Streptophyta	Chloroplast	Cyanobacteria	Bacteria
589787	NA	NA	NA	Streptophyta	Chloroplast	Cyanobacteria	Bacteria
243468	NA	NA	NA	Streptophyta	Chloroplast	Cyanobacteria	Bacteria
560209	NA	NA	NA	Streptophyta	Chloroplast	Cyanobacteria	Bacteria
108861	NA	NA	NA	Streptophyta	Chloroplast	Cyanobacteria	Bacteria
200033	NA	NA	Trebouxiophyceae	Chlorophyta	Chloroplast	Cyanobacteria	Bacteria
38828	NA	NA	Trebouxiophyceae	Chlorophyta	Chloroplast	Cyanobacteria	Bacteria
141161	NA	NA	NA	NA	Chloroplast	Cyanobacteria	Bacteria
550329	NA	NA	NA	Cryptophyta	Chloroplast	Cyanobacteria	Bacteria
233592	NA	NA	NA	Cryptophyta	Chloroplast	Cyanobacteria	Bacteria
238123	NA	NA	NA	Cryptophyta	Chloroplast	Cyanobacteria	Bacteria
535929	NA	NA	NA	Cryptophyta	Chloroplast	Cyanobacteria	Bacteria
25107	NA	NA	NA	Cryptophyta	Chloroplast	Cyanobacteria	Bacteria
142022	NA	NA	NA	Cryptophyta	Chloroplast	Cyanobacteria	Bacteria
235716	NA	NA	NA	Cryptophyta	Chloroplast	Cyanobacteria	Bacteria
30150	NA	NA	NA	NA	Chloroplast	Cyanobacteria	Bacteria
137756	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
44394	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
210139	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
83959	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
141745	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
137837	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
46777	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
354695	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
575555	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
592858	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
286332	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
558119	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
574214	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
329899	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
308887	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
328963	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
313351	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
278521	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
317794	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
561077	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
542011	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
139214	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
38733	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
101837	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
348903	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
361147	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
323726	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
549748	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
332808	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
583758	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
347931	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
91725	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
305627	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
347310	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
532647	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
317182	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
549656	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
327536	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
318540	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
306869	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
340216	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
106374	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
338106	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
354365	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
591206	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
573523	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
107146	NA	NA	NA	Stramenopiles	Chloroplast	Cyanobacteria	Bacteria
3466	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
131943	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
351106	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
227597	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
233758	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
138411	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
230203	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
153911	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
569927	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
513373	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
247611	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
48463	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
534046	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
228407	NA	NA	NA	Haptophyceae	Chloroplast	Cyanobacteria	Bacteria
565556	NA	Microcoleus	Phormidiaceae	Oscillatoriales	Oscillatoriophycideae	Cyanobacteria	Bacteria
51024	NA	Microcoleus	Phormidiaceae	Oscillatoriales	Oscillatoriophycideae	Cyanobacteria	Bacteria
210194	NA	Cyanobacterium	Cyanobacteriaceae	Chroococcales	Oscillatoriophycideae	Cyanobacteria	Bacteria
221509	NA	Cyanobacterium	Cyanobacteriaceae	Chroococcales	Oscillatoriophycideae	Cyanobacteria	Bacteria
471225	Microcystisviridis	Microcystis	Microcystaceae	Chroococcales	Oscillatoriophycideae	Cyanobacteria	Bacteria
3112	NA	Microcystis	Microcystaceae	Chroococcales	Oscillatoriophycideae	Cyanobacteria	Bacteria
545082	NA	NA	Gomphosphaeriaceae	Chroococcales	Oscillatoriophycideae	Cyanobacteria	Bacteria
308876	NA	4041AA30	Cyanobacteriaceae	Chroococcales	Oscillatoriophycideae	Cyanobacteria	Bacteria
111394	NA	NA	Nostocaceae	Nostocales	Nostocophycideae	Cyanobacteria	Bacteria
111492	NA	NA	Nostocaceae	Nostocales	Nostocophycideae	Cyanobacteria	Bacteria
199024	NA	NA	Nostocaceae	Nostocales	Nostocophycideae	Cyanobacteria	Bacteria
258214	NA	NA	Nostocaceae	Nostocales	Nostocophycideae	Cyanobacteria	Bacteria
279599	NA	Dolichospermum	Nostocaceae	Nostocales	Nostocophycideae	Cyanobacteria	Bacteria
235567	NA	NA	Nostocaceae	Nostocales	Nostocophycideae	Cyanobacteria	Bacteria
107995	Aphanizomenonissatschenkoi	Aphanizomenon	Nostocaceae	Nostocales	Nostocophycideae	Cyanobacteria	Bacteria
101942	NA	Anabaena	Nostocaceae	Nostocales	Nostocophycideae	Cyanobacteria	Bacteria
592912	NA	Anabaena	Nostocaceae	Nostocales	Nostocophycideae	Cyanobacteria	Bacteria
549739	NA	Leptolyngbya	Pseudanabaenaceae	Pseudanabaenales	Synechococcophycideae	Cyanobacteria	Bacteria
279083	NA	Leptolyngbya	Pseudanabaenaceae	Pseudanabaenales	Synechococcophycideae	Cyanobacteria	Bacteria
375870	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
225695	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
234682	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
563954	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
152259	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
3343	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
550108	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
142703	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
202572	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
558480	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
572048	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
557211	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
533688	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
404788	NA	Prochlorococcus	Synechococcaceae	Synechococcales	Synechococcophycideae	Cyanobacteria	Bacteria
190926	Pseudanabaenasp.PCC6903	Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales	Synechococcophycideae	Cyanobacteria	Bacteria
140593	Pseudanabaenasp.PCC6903	Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales	Synechococcophycideae	Cyanobacteria	Bacteria
180764	NA	Pseudanabaena	Pseudanabaenaceae	Pseudanabaenales	Synechococcophycideae	Cyanobacteria	Bacteria
263681	NA	NA	NA	YS2	4C0d-2	Cyanobacteria	Bacteria
537543	NA	NA	NA	YS2	4C0d-2	Cyanobacteria	Bacteria
115007	NA	NA	NA	mle1-12	4C0d-2	Cyanobacteria	Bacteria
110074	NA	Sulfuricurvum	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
142290	Sulfurimonasdenitrificans	Sulfurimonas	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
241170	Campylobactercurvus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
484430	Campylobactergracilis	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
246715	Campylobacterhominis	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
386273	Bacteroidesureolyticus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
162077	Campylobacterconcisus	Campylobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
279090	NA	Arcobacter	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria
550922	NA	Mariprofundus	Mariprofundaceae	Mariprofundales	Zetaproteobacteria	Proteobacteria	Bacteria
570826	NA	Mariprofundus	Mariprofundaceae	Mariprofundales	Zetaproteobacteria	Proteobacteria	Bacteria
558597	NA	Mariprofundus	Mariprofundaceae	Mariprofundales	Zetaproteobacteria	Proteobacteria	Bacteria
163978	Mariprofundusferrooxydans	Mariprofundus	Mariprofundaceae	Mariprofundales	Zetaproteobacteria	Proteobacteria	Bacteria
594030	NA	Mariprofundus	Mariprofundaceae	Mariprofundales	Zetaproteobacteria	Proteobacteria	Bacteria
214563	Hydrogenophilushalorhabdus	Hydrogenophilus	Hydrogenophilaceae	Hydrogenophilales	Betaproteobacteria	Proteobacteria	Bacteria
6678	Hydrogenophilusthermoluteolus	Hydrogenophilus	Hydrogenophilaceae	Hydrogenophilales	Betaproteobacteria	Proteobacteria	Bacteria
150145	NA	NA	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
558915	NA	NA	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
546434	NA	NA	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
563047	NA	Lautropia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
236325	NA	NA	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
310487	NA	NA	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
570888	NA	NA	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
170130	NA	NA	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
150508	NA	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
111824	Burkholderiagraminis	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
144381	Burkholderiasordidicola	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
238272	Burkholderiamultivorans	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
367189	Burkholderiaandropogonis	Burkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
7185	NA	Pandoraea	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
255307	NA	Pandoraea	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
583804	NA	NA	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
