tax_id	AQC1cm	AQC4cm	AQC7cm	Even1	Even2	Even3	F21Plmr	LMEpi24M	M11Fcsw	M11Plmr	M11Tong	M31Fcsw	M31Plmr	M31Tong	NP2	NP3	NP5	SLEpi20M	TRRsed1	TRRsed2	TRRsed3	TS28	TS29
247201	233	417	427	3	6	0	1	1	0	21	0	0	16	0	3	0	0	3	0	0	0	0	1
579213	47	49	54	1	0	0	0	75	0	0	2	0	0	0	0	0	0	1633	0	0	0	1	0
101464	33	39	46	3	1	0	24	1	0	1991	1	0	59	0	0	0	0	55	1	41	11	0	0
13034	1277	2400	2349	21	4	0	3	8	1	46	0	1	15	1	11	3	5	23	2	61	153	3	6
309862	103	214	203	1	0	0	0	0	0	14	1	0	0	0	2	0	0	561	0	1	1	0	0
300187	186	307	319	15	3	0	0	15	0	42	1	0	1	1	0	2	1	432	0	4	5	2	2
354851	3	0	4	0	0	0	0	0	0	371	0	0	1	1	0	0	0	0	0	1	0	0	0
204251	10	15	16	2	0	0	5	0	0	210	1	0	13	1	0	0	1	148	2	22	8	0	1
407296	154	242	240	11	6	1	1	4	0	187	1	0	9	1	0	3	0	3	0	13	14	1	1
181609	4	0	0	470	366	408	0	0	1	0	1	2	0	0	0	0	0	0	0	0	3	208	204
86784	0	1	0	1	0	0	450	2	0	3	1	0	64	4	1	0	0	0	1	0	0	0	0
469868	40	4	0	10076	8196	8497	12	3	3	4	4	8	2	3	0	0	2	0	13	3	80	299	1131
326977	1022	12	18	57374	42950	49438	6	23	330	63	28	714	14	84	5	28	22	14	116	11	655	22191	116225
469873	104	4	3	11541	8801	10126	1	3	22	6	5	20	2	11	0	4	5	0	16	1	125	4053	10129
471180	78	4	2	23902	17377	19556	0	9	3	1	4	3	2	12	1	12	4	4	37	5	174	58	132
12622	1	1	0	105	56	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
131391	1	0	0	113	77	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	33	94
533785	0	0	0	112	80	74	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	51	65
471185	0	0	0	14	14	10	0	0	1	2	0	66	2	0	0	0	0	0	0	0	0	2	12
591285	1	0	0	82	69	60	0	0	1	0	0	3	0	0	0	1	0	0	1	0	0	39	124
292521	2	0	0	74	63	56	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	25	141
469852	3	1	0	742	504	620	0	0	31	0	0	0	0	1	0	0	1	0	2	0	5	7	2
542335	25	182	271	0	0	0	0	1	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0
335847	15	68	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227609	46	98	63	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108434	1	1	0	0	0	0	432	1	0	10	7	1	18	4	0	1	0	1	1	0	0	0	0
236512	0	0	1	0	0	1	341	1	0	9	2	0	20	2	0	0	1	0	0	0	0	0	0
251512	97	89	77	1	0	0	0	4	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0
3838	1	1	0	0	0	0	255	1	0	19	8	0	194	47	0	0	0	1	0	0	1	0	0
38741	2	1	0	1	1	0	344	6	0	1	20	0	281	51	1	1	0	2	0	0	0	0	0
3861	0	0	0	0	0	0	48	1	0	0	0	0	185	7	0	1	0	0	0	0	1	0	0
519715	24	122	124	0	0	0	0	2	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0
63216	48	396	409	0	1	0	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	0	1
3801	9	101	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
149144	187	1653	1885	3	0	0	0	7	0	0	0	0	1	1	9	0	0	9	0	0	1	0	0
221514	15	158	175	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
212910	233	1876	2117	1	0	0	0	10	0	0	1	0	0	1	16	0	0	7	0	1	0	0	0
100167	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	27	175	171	2	0
101310	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	4	0	67	117	74	1	0
342035	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	24	224	90	0	0
251576	0	0	0	8	0	0	1	0	0	0	1	0	0	0	0	1	1	0	16	181	356	1	0
242567	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	2	2	0	65	214	124	0	0
550451	55	377	353	1	0	0	0	1	0	0	1	0	0	0	2	0	0	1	2	1	0	0	0
143845	15	78	60	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
88155	104	39	22	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
114294	0	0	0	0	0	0	0	1	390	0	0	1	0	0	0	0	1	1	0	0	0	0	0
192132	3	0	0	1	0	1	8	2	14	0	2	1394	5	1	0	0	0	2	0	0	1	5	314
51535	0	0	0	2	0	0	0	0	5	0	1	3532	0	2	0	0	0	0	0	0	2	1	0
245878	73	198	95	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
203274	0	2	5	5	1	0	0	0	0	0	0	0	0	1	1	0	2	0	28	424	311	1	0
31235	1	0	1	0	0	1	0	2	0	5	23	0	51	4269	0	1	10	1	0	1	1	1	0
73887	0	1	0	0	0	1	132	0	0	9	0	0	294	13	0	0	0	0	1	0	0	0	0
70628	0	2	1	3	0	2	613	4	4	124	232	0	4989	241	0	1	2	6	2	0	0	1	0
74391	5	1	2	4	0	0	14	5	0	134	782	1	524	5098	3	4	10	4	0	1	1	1	1
59574	0	0	0	0	1	0	713	5	1	15	3	2	3559	132	0	0	1	1	3	0	1	0	0
529857	0	0	0	0	1	0	5	0	0	23	2	1	1832	67	0	0	1	0	0	0	0	0	0
484462	1	0	0	0	1	0	8	1	0	20	0	0	1120	41	0	0	1	0	0	0	0	1	0
237034	0	1	0	0	0	0	336	3	1	151	54	1	1810	2395	0	2	3	3	1	1	0	1	0
74059	0	0	0	0	0	0	229	0	0	0	0	0	397	28	0	0	0	0	0	0	0	0	0
566658	0	0	0	0	0	0	15	1	0	0	0	0	244	22	0	0	0	0	0	0	0	0	0
110394	5	0	0	0	0	0	1	0	0	0	0	0	0	1	0	240	32	0	0	6	0	0	0
591820	15	13	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	130	0	0	0	0	1
64396	76	57	36	25	18	21	14859	193	48	1391	6519	27	33605	98549	19	35	215	40	33	20	16	12	12
518865	4	1	0	2	3	2	666	8	2	26	54	0	854	877	0	2	7	2	0	1	1	1	0
374052	0	0	0	0	0	0	1	0	0	17	1	0	2141	3	0	0	0	0	0	0	0	0	0
332164	2	0	1	9	1	4	1	0	0	2	1	2	29	22	2	20	24	0	0	0	0	1	0
357591	3	4	4	36	8	25	0	5	2	3	17	910	1	85	0	8	7	3	0	1	447	52961	647
357766	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	116	3
562962	0	0	0	0	0	0	0	2	1242	0	0	0	1	0	0	1	0	0	0	0	0	0	0
233848	0	0	0	1	1	0	0	0	915	0	0	1	5	0	0	0	0	0	0	0	0	0	0
60702	0	0	0	0	0	0	0	0	0	0	0	1	377	0	0	0	0	0	0	0	0	0	1
15912	0	1	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	1	0
274442	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	103	11	0	0	0	0	0	0
287510	35	6	4	14747	8716	13640	1	2	2	0	4	1	29	4	2	8	1	0	26	3	83	23	3
233953	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	19	260
191700	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	402
542934	0	0	0	0	0	2	0	0	99	2	1	330	2	0	0	0	0	0	0	0	1	41	1
190872	1	1	0	1	2	2	1	0	1317	19	0	3899	16	5	2	0	0	0	0	0	1	390	10
136526	0	0	0	201	90	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
470139	57	7	5	23284	12494	18268	3	3	0	0	1	13	0	3	2	4	3	3	36	1	140	14	10
360238	17	1	1	3214	1730	2693	0	0	0	0	1	2	0	5	0	0	2	1	15	0	25	7	3
15716	0	0	0	1	0	1	0	0	0	0	0	325	0	1	0	0	0	0	0	0	1	226	44
565289	0	0	0	1	0	0	0	0	21	0	0	92	0	0	0	0	0	0	0	0	0	0	9
470369	65	3	2	19597	10636	15686	0	3	3	3	3	2	3	8	0	3	7	3	43	2	150	27	9
362383	7	0	0	0	0	0	0	0	2	0	0	37	0	0	0	0	0	0	0	0	0	106	1466
572915	16	1	0	3	1	1	0	0	0	0	0	35	0	1	0	0	1	0	0	0	4	718	1622
532556	0	0	0	1	0	0	0	1	0	6	0	0	307	0	0	0	0	0	0	0	0	1	0
19191	0	0	0	0	0	0	29	0	1	42	15	4	386	548	0	0	0	1	0	0	0	4	0
470522	18	1	0	4964	2636	4312	3	0	12	1	3	367	1	2	0	3	1	0	14	2	36	180	231
360268	0	0	0	1	1	0	0	2	4992	0	0	1	0	0	0	0	0	0	0	0	0	0	1
385423	14	0	1	0	0	0	0	1	0	1	1	0	0	0	0	2197	158	0	0	1	0	0	0
303568	5	3	1	1	2	0	1	3	0	0	2	0	0	28	59	62	5372	1	13	3	0	0	0
354744	1	0	0	0	0	0	0	0	0	0	0	0	0	2	6	3	92	0	0	0	0	0	0
577338	1	3	1	2	1	1	0	1	0	1	4	1	0	47	0	61	5537	0	9	0	0	1	1
522238	212	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
3536	3657	13	1	6	1	0	0	3	2	0	0	0	0	3	0	6	1	4	0	2	0	0	9
3549	1	1	6	1	0	0	324	3	1	2124	5	1	338	4	0	2	2	0	2	18	2	1	0
50506	2	2	1	0	1	0	105	1	0	551	0	0	139	2	0	0	1	40	0	0	0	0	0
589524	2	0	1	2	0	0	220	1	1	1024	0	2	273	4	0	0	1	99	2	10	1	0	0
245980	0	1	2	1	0	0	321	0	1	354	1	4	3688	3	0	1	0	0	0	30	0	0	0
60254	9	4	2	5	1	4	1448	8	1	6216	7	51	6350	26	2	18	7	59	9	254	10	1	1
330861	5	0	2	0	1	0	297	3	4	402	1	5	179	8	2	7	9	1	60	4618	55	0	3
589787	20	19	10	7	5	4	3975	32	9	19976	25	19	3755	72	3	36	23	234	173	10968	107	2	4
243468	1	2	1	0	0	1	16	0	0	18	1	0	8	2	1	0	0	0	9	345	3	1	0
560209	2	0	1	0	0	0	332	0	6	951	3	0	325	5	2	12	0	0	1	52	0	0	0
108861	3	0	4	0	2	1	309	3	0	255	1	5	230	7	2	14	10	6	113	6467	53	0	3
200033	147	159	98	1	0	0	0	1	0	0	0	0	0	1	0	0	0	7	1	0	0	0	0
38828	893	341	238	4	0	0	1	3	0	7	2	1	0	0	1	2	0	854	0	0	0	0	2
141161	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	46	45	0	0	0	0	0	0
550329	52	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0
233592	94	14	43	5	2	2	0	15	0	1	5	0	0	5	2	5	2	8887	0	1	0	0	2
238123	50	21	5	0	3	3	0	11	0	5	10	0	0	164	210	4778	12453	454	30	5	1	1	0
535929	58	78	28	5	4	5	2	20	1	2	30	1	1	408	1733	443	38229	1504	85	11	2	6	4
25107	7	15	3	0	0	1	0	0	0	0	0	0	0	10	361	20	818	0	2	0	1	0	0
142022	41	3	0	1	0	0	0	101	0	0	1	0	0	1	7	56	81	2	0	0	0	0	0
235716	206	18	1	0	0	0	0	0	0	0	0	0	0	0	7	0	42	82	1	0	0	0	0
30150	15	5	8	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1953	0	0	0	1	0
137756	320	318	168	2	0	0	0	10	0	0	0	0	0	1	1	0	0	4	0	0	0	0	0
44394	11	2	6	0	0	0	0	0	0	1	1	0	0	0	3	1	1	603	1	0	0	0	0
210139	89	126	215	2	0	0	0	1	0	1	2	0	0	2	33	0	2	1532	0	0	0	0	1
83959	97	47	162	1	1	1	0	4	0	0	3	1	0	6	1	5	1	6105	0	0	0	0	1
141745	177	103	132	3	1	2	0	14	0	1	2	0	1	9	121	11	140	6165	5	0	0	1	0
137837	27	140	47	4	0	4	4	8	3	2	1	1	1	35	5301	112	2528	2	7	4	2	0	2
46777	16	52	16	1	3	1	0	2	0	0	1	1	0	4	1955	16	246	12	2	0	0	1	0
354695	6	28	6	3	0	2	0	1	0	0	0	1	0	3	1020	217	339	0	3	1	0	2	0
575555	51	44	26	0	0	0	2	0	0	0	1	0	3	0	0	0	4	2	0	0	0	0	0
592858	68	51	38	0	0	0	0	0	0	2	0	0	1	0	1	3	3	3	0	0	0	0	0
286332	3	0	0	0	0	1	0	0	0	0	2	0	0	8	0	61	1135	0	4	2	0	0	1
558119	43	36	3	6	4	8	1	13	1	2	50	4	3	596	296	778	64741	5	152	11	5	5	4
574214	29	42	24	1	0	0	1	7	1	0	5	0	0	35	506	71	3501	11	13	1	1	0	0
329899	5	1	0	0	0	0	0	0	0	0	0	0	1	3	3	270	47	0	0	0	0	0	0
308887	2363	3714	2630	13	1	1	1	66	0	0	3	1	0	3	20	89	109	29	55	36	12	1	7
328963	97	212	125	2	0	0	0	0	0	0	0	0	0	4	3	14	123	6	0	0	0	0	1
313351	213	496	309	1	0	0	1	5	0	0	2	0	0	2	6	22	152	12	1	1	1	0	1
278521	4112	8923	5826	21	7	4	0	29	1	1	11	1	1	9	33	418	256	72	69	46	4	2	12
317794	82	113	79	0	0	0	0	2	0	0	0	0	0	2	3	2027	200	1	40	12	0	0	0
561077	12187	28435	19161	61	7	7	2	105	13	4	11	2	1	40	135	1896	451	166	35	12	7	4	35
542011	4248	12481	6643	16	2	2	1	32	2	1	5	0	0	36	133	181	2381	56	13	1	2	1	10
139214	807	1319	864	7	0	0	0	15	0	2	3	0	0	3	8	86	9	12	20	23	2	2	2
38733	64	9	6	0	0	0	11	0	0	0	0	0	0	2	0	10	161	277	0	0	1	0	1
101837	1	3	3	0	0	0	0	0	0	0	0	0	0	2	0	347	117	0	0	0	0	0	0
348903	407	963	669	2	0	1	0	3	1	0	0	0	1	1	12	28	23	7	0	1	0	0	0
361147	70	125	59	0	0	0	0	1	0	0	0	0	0	1	2	12	49	5	0	0	0	0	0
323726	1669	4379	2666	9	0	0	2	16	1	0	3	2	0	6	15	24	17	25	2	1	1	2	5
549748	26	87	61	1	0	0	0	0	0	0	0	0	0	0	17	11	18	0	1	0	0	0	1
332808	595	189	76	7	2	5	44	922	1	5	46	0	4	545	139	4379	62214	32	161	26	6	10	3
583758	43	17	14	1	1	0	0	1	0	1	2	0	0	4	3	4585	80	18	2	0	1	0	0
347931	11	7	4	3	2	2	0	8	4	2	17	0	1	201	2	460	16586	0	50	3	1	1	1
91725	838	2824	1309	14	3	4	1	42	2	3	4	4	0	14	41	6537	2027	21	10	5	2	3	2
305627	45	48	7	4	2	2	2	3	0	5	3	0	0	59	865	5461	5318	9	16	8	3	2	0
347310	6	12	1	0	0	1	1	0	0	1	0	1	0	7	159	808	824	3	2	1	0	0	0
532647	1	1	1	0	0	0	0	3	0	0	0	0	0	1	0	95	6	0	1	0	0	0	0
317182	102264	218849	121865	1042	78	55	57	825	46	46	202	54	23	850	3148	12370	63084	2634	261	86	66	55	281
549656	554198	1177685	711043	2198	286	231	170	2952	156	146	634	131	68	935	5045	10713	1784	9361	334	237	248	232	1457
327536	27607	75887	26367	91	11	13	12	216	10	8	44	6	2	255	267	595	11801	158	133	29	20	14	68
318540	618	1155	576	4	0	1	0	16	0	1	2	0	1	17	41	1360	1266	10	37	9	1	0	3
306869	770	2861	1041	3	2	2	0	5	1	0	2	1	1	7	17	142	128	250	11	2	3	0	4
340216	27874	38334	36270	144	11	8	7	165	7	30	38	12	4	52	226	493	68	324	12	18	11	9	60
106374	54	3	2	1	0	1	0	4	1	3	0	2	0	4	11	7802	41	0	2	0	0	1	0
338106	23	8	0	1	0	0	0	0	0	0	3	0	0	7	26	3374	584	1	6	0	0	0	0
354365	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	64	67	0	0	0	0	0	0
591206	598	1338	845	2	1	1	1	6	0	1	12	1	0	96	93	432	7381	5	17	1	0	1	3
573523	31	51	21	0	0	0	1	1	0	0	0	0	0	1	24	7	54	0	0	0	0	0	0
107146	1	3	1	0	0	0	0	1	0	0	1	0	0	7	0	32	85	0	2	0	1	0	0
3466	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	6	147	0	1	0	0	0	0
131943	3	8	0	0	0	0	1	1	0	1	5	1	1	31	128	501	4625	0	12	1	0	1	0
351106	5	10	3	1	1	1	0	3	0	1	1	1	0	33	328	179	4614	1	6	0	0	2	0
227597	4	16	7	3	0	0	0	0	0	0	2	1	0	4	679	14	410	0	0	0	0	0	0
233758	0	2	3	0	0	0	0	0	0	0	1	0	0	6	149	2	549	0	1	0	0	0	0
138411	6	31	12	3	3	1	0	3	1	1	5	0	2	35	1464	162	3812	1	7	2	0	1	0
230203	3	20	2	0	0	1	0	1	0	1	3	1	0	16	482	61	2391	70	7	1	2	0	1
153911	9	43	16	4	4	3	1	1	1	0	7	0	1	88	1429	458	13578	2	29	3	1	1	2
569927	4	6	1	0	0	0	0	0	0	0	1	0	0	1	143	163	228	1	0	0	0	0	0
513373	12	6	9	0	0	0	0	1	0	1	1	0	0	0	2	1	15	2063	0	0	0	0	0
247611	11	32	6	0	1	0	1	1	0	0	2	0	0	22	631	1358	1613	0	6	2	0	0	0
48463	3	19	2	0	0	0	0	1	1	0	1	1	0	49	299	103	4770	2	7	1	0	2	0
534046	9	47	13	1	1	3	1	0	0	1	4	1	0	52	1956	476	9501	1	16	2	2	0	0
228407	39	100	26	2	2	6	0	4	3	2	12	1	1	216	4021	3080	25330	3	51	8	1	6	2
565556	54	2	2	0	1	24	0	1	2	11	0	0	4	1	2	8	3	1	0	0	1	1	3
51024	1635	78	3	10	4	40	0	2	2	4	1	2	2	3	0	7	2	15	10	2	0	1	10
210194	102	79	29	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1
221509	218	157	72	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
471225	0	1	3	1	0	3	0	6740	0	0	59	0	0	4	0	0	2	1	2	0	0	0	0
3112	9	12	17	1	1	10	1	13974	0	0	114	0	0	6	1	0	1	4	3	1	0	0	1
545082	4	5	38	4	4	10	2	28009	3	2	255	1	2	17	3	5	2	1	12	1	1	1	2
308876	0	4	0	2	0	0	0	0	0	0	0	0	0	1	155	2	147	0	0	0	0	0	0
111394	2	1	8	0	2	3	1	6096	4	1	92	0	0	11	2	1	5	1	2	0	0	0	0
111492	0	0	1	0	0	0	0	142	1	0	4	0	0	0	0	1	0	0	0	0	0	1	0
199024	6	2	9	0	0	0	0	954	0	0	10	0	0	1	0	0	0	561	2	0	0	0	0
258214	2	0	1	1	0	1	0	408	0	0	2	0	0	1	0	0	0	165	0	0	0	0	0
279599	130	136	1029	89	77	402	67	914209	119	29	8719	30	26	532	113	114	126	967	305	75	19	52	46
235567	41	28	258	14	24	61	12	119640	101	16	2054	5	7	164	36	23	27	48	40	20	7	8	5
107995	6	32	29	0	0	0	1	37	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0
101942	0	0	1	0	0	0	1	429	0	1	14	0	0	2	1	0	1	0	0	0	0	0	0
592912	0	0	7	0	0	0	0	1052	5	0	19	0	0	5	2	0	0	0	0	1	0	1	1
549739	68	48	25	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0
279083	72	21	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
375870	23	9	22	0	1	0	0	5	0	0	4	1	0	0	1	1	0	4595	1	0	0	1	0
225695	51	6	42	2	0	0	0	15	0	1	4	0	0	4	1	0	2	9644	0	0	0	3	0
234682	0	27	4	0	1	1	2	0	1	1	0	0	0	1	1200	8	717	1	2	1	0	0	0
563954	10	63	13	5	1	2	0	2	2	0	1	1	1	19	1739	30	1756	1	4	1	0	2	0
152259	1869	2326	963	8	1	0	0	4	0	0	0	1	0	1	4	4	2	114	6	0	4	1	8
3343	146	136	91	2	0	0	0	112	0	0	0	0	0	0	3	0	6	9	0	0	0	0	1
550108	895	722	463	8	4	0	1	183	1	0	8	0	1	5	9	4	3	15878	1	0	1	2	3
142703	63	30	42	2	0	1	0	63	0	0	6	0	0	1	0	0	0	9116	0	1	1	3	2
202572	202	133	123	2	2	1	0	192	0	0	14	1	0	1	11	4	3	7408	0	0	3	0	3
558480	51	38	9	0	0	0	0	76	0	0	0	0	0	0	5	0	16	68	0	0	0	0	0
572048	2	1	1	0	0	0	0	19	0	5	2	0	0	0	1	3	0	645	0	0	0	0	0
557211	336	2715	525	136	32	50	25	87	23	14	57	14	11	640	87667	4013	72549	55	142	28	21	30	29
533688	1	3	0	0	1	0	0	0	0	0	0	0	0	4	56	5	112	0	0	0	0	0	0
404788	0	7	2	0	0	0	0	1	0	0	0	0	0	2	197	0	47	0	0	0	0	0	0
190926	168	403	144	2	0	3	1	9916	4	0	117	0	0	13	4	4	0	42	4	1	2	1	2
140593	4	3	3	1	1	4	1	5449	0	1	35	0	0	4	4	0	3	44	1	0	0	0	0
180764	55	20	5	0	0	0	0	87	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
263681	15	27	24	20	15	13	2	169	211519	4	26	37	12	34	5	13	11	4	2	11	6	10	8
537543	10	26	2	3	1	3	2	5	41	7	1	4	41	6	2	2	3	7	2	2	38	1	4
115007	3	67	42	0	0	0	0	0	0	23	0	0	0	0	1	0	0	1	0	0	0	0	0
110074	2	50	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
142290	0	0	0	0	0	1	0	0	0	0	0	0	0	1	7	1	1	0	108	171	62	0	0
241170	1	2	2	3	4	0	356	13	0	10	74	2	437	3465	0	4	15	1	1	1	0	0	3
484430	3	5	0	0	1	2	2687	1	1	42	43	0	2404	239	0	2	0	1	0	1	1	0	1
246715	0	0	0	0	0	0	0	0	0	0	0	1401	1	0	0	0	0	0	0	0	0	1	0
386273	0	0	0	0	0	0	0	0	8	9	3	26	174	2	0	0	0	0	0	0	0	8	0
162077	28	9	11	7	5	5	203	122	7	107	608	4	1262	27946	5	9	44	8	2	5	5	8	4
279090	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	136	4	0	0	0	0	0	0
550922	1	3	0	14	2	0	2	0	1	0	0	0	0	0	1	2	0	0	14	758	3084	10	2
570826	3	0	1	15	1	1	0	0	1	0	1	0	0	1	1	5	2	0	196	1136	2285	6	0
558597	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	3	0	0	22	88	245	0	0
163978	1	0	1	19	1	0	0	0	0	1	0	0	1	0	0	0	2	0	69	972	1718	5	1
594030	0	0	0	9	0	0	1	0	0	0	0	0	0	0	0	1	1	0	178	727	1665	6	0
214563	0	0	0	0	0	0	9	0	0	93	0	0	0	1	0	0	0	0	0	0	0	0	0
6678	3	5	3	5	3	0	690	8	2	10145	15	1	4	24	0	8	4	2	2	1	0	0	3
150145	270	383	337	3	0	2	2	2	0	2	0	0	0	2	6	2	2	4	1	0	0	0	0
558915	104	106	118	0	0	1	0	10	0	1	1	0	0	2	0	1	0	9	0	0	0	0	1
546434	26	22	20	1	0	0	0	84	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0
563047	1	0	2	2	1	2	1219	6	4	52	7	1	7868	303	0	1	2	1	1	0	0	2	0
236325	2	12	10	0	0	0	195	2	1	131	0	0	40	1	1	1	1	2	1	0	0	1	0
310487	29	62	57	0	0	0	0	76	0	1	0	0	0	0	0	0	0	101	0	1	0	0	0
570888	270	968	808	3	7	0	5	5	0	95	1	1	31	3	5	0	1	5	0	3	1	0	0
170130	35	41	43	1	0	0	0	83	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
150508	17	18	4	49	2	1	0	1	3	26	0	7	2	5	0	1	1	0	0	0	1	2	2
111824	10	17	16	19	4	1	1	2	0	161	0	0	0	2	0	0	1	3	1	0	5	0	1
144381	8	5	14	31	2	0	0	0	2	30	0	0	0	2	0	1	0	9	0	1	3	0	0
238272	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	154	0	0	0	0	0
367189	2	2	3	5	2	0	0	5	1	5	1	0	6	2	25	1	82	211	0	2	0	0	0
7185	68	67	69	0	0	0	0	9	0	14	0	0	0	1	21	24	0	1	0	0	0	0	0
255307	23	51	40	2	0	0	0	10	1	81	1	0	0	0	7	18	0	0	0	0	0	0	0
583804	0	0	0	0	0	0	0	111	1	0	0	0	0	0	1	1	0	6	0	0	0	0	0
259583	0	1	0	0	0	0	0	0	0	0	1	0	0	1	20	0	144	0	0	1	1	0	0
324381	2	4	0	1	1	1	0	1	1	1	1	0	0	14	75	37	1226	79	2	5	0	0	1
250119	22	78	93	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
156814	2	3	2	4	0	0	0	176	0	0	4	0	0	2	0	0	2	3	0	0	0	0	0
22530	4	5	5	1	0	0	11	3	0	134	0	0	0	0	0	2	0	7	0	2	0	0	0
511916	1160	2643	2321	6	2	0	8	9	0	0	2	0	0	1	19	2	2	14	0	4	3	1	3
581579	29	77	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
361480	20	4	5	21	9	6	0	39	48877	17	10	11404	4	18	0	2	5	2	2	1	32	3047	2445
165322	0	0	0	0	0	0	0	0	94	0	0	22	0	0	0	0	0	0	0	0	0	4	8
179261	0	4	2	0	0	0	0	5	65	27	2	10	0	0	0	1	0	11	0	0	0	2	1
589923	14	35	29	0	0	0	0	2	0	3	1	0	0	1	8	10	0	0	0	0	0	0	0
207344	29	28	41	0	0	0	1	1	0	19	0	0	0	0	0	0	0	9	0	0	0	0	0
43158	44	84	50	1	2	0	1	505	2	136	10	0	2	1	0	0	0	5	0	0	0	0	1
220795	13	34	50	0	1	0	0	1	0	9	0	0	0	0	0	0	0	3	0	1	4	0	0
226599	21	83	129	1	1	0	14	4	0	2431	3	1	1	5	0	0	1	2	0	0	2	1	1
95883	50	8	39	3	2	2	0	7026	3	1	123	1	0	12	2	2	3	5494	6	0	0	1	0
309818	3	2	14	0	0	3	0	5032	2	0	57	0	0	1	0	20	1	559	2	1	2	2	0
149330	2	1	0	0	0	0	18	13	0	65	0	0	3	0	0	101	7	7	0	1	1	0	0
6877	4	0	0	0	0	0	0	10	0	1	0	0	0	0	1	66	2	30	0	0	0	0	0
346019	0	0	1	0	0	0	0	247	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0
341757	3	0	1	0	0	0	2	56	0	18	0	0	3	0	0	18	2	6	0	1	0	0	0
584565	0	0	1	0	0	0	0	116	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0
228077	1352	2303	2625	10	3	5	11	7963	1	348	78	0	4	15	13	52	9	752	0	2	1	1	5
536916	28	12	15	0	0	1	0	1111	0	0	5	0	0	1	1	0	1	97	1	0	0	0	0
551154	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	233	0	0	0	0	0
589010	21	44	38	0	0	0	0	4	0	0	0	0	0	0	1	4	1	20	0	0	0	0	0
6370	47	127	64	0	0	0	0	77	0	0	1	0	0	1	1	0	0	36	0	1	0	0	0
519627	156	302	313	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1
360483	0	0	0	0	0	0	2	0	0	0	1	0	226	0	0	0	0	0	0	0	0	0	0
